"9 years","Iraq",657,621,650,689,666,661,565,519,471,485,479,436,428,448,462
"9 years","Iran",189,199,178,190,182,165,165,167,157,143,172,173,176,209,238
"9 years","Israel",15,7,10,9,8,5,5,11,12,10,14,9,14,13,23
"9 years","Japan",6,3,5,6,7,2,8,11,8,8,14,15,12,10,13
"9 years","Jordan",37,39,35,37,44,28,35,34,29,33,23,31,18,25,17
"9 years","Kazakhstan",2,4,1,2,2,1,3,2,3,2,4,6,7,9,8
"9 years","China",73,62,71,65,70,74,88,92,89,94,141,133,183,163,201
"9 years","Kyrgyzstan",0,1,0,0,3,1,2,0,0,2,1,1,0,3,1
"9 years","Kuwait",65,59,50,46,58,47,44,54,44,54,61,42,46,47,42
"9 years","Laos",1,1,0,0,0,1,0,0,1,0,0,0,2,0,1
"9 years","Lebanon",616,625,562,587,567,499,463,385,423,401,401,373,340,313,280
"9 years","Macao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Malaysia",7,3,6,4,2,1,5,4,9,2,2,4,8,8,4
"9 years","Maldives",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"9 years","Middle East not stated",2,7,3,4,3,6,8,1,2,7,3,4,6,4,4
"9 years","Mongolia",1,1,2,2,1,0,0,0,1,0,0,0,0,0,2
"9 years","Myanmar",26,22,24,33,39,41,53,38,58,63,66,81,63,69,76
"9 years","Nepal",3,3,5,11,12,13,24,26,24,25,40,46,60,97,111
"9 years","North Korea",0,3,2,1,1,3,1,4,0,1,2,1,1,0,2
"9 years","North Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Oman",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9 years","Pakistan",315,323,328,278,271,287,272,269,311,281,312,284,287,320,332
"9 years","Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Qatar",4,4,1,5,3,4,3,3,4,5,3,0,3,1,0
"9 years","Saudi Arabia",7,5,5,7,3,6,2,9,8,8,11,17,9,17,6
"9 years","Sikkim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Singapore",0,2,2,2,2,1,2,2,3,7,3,2,5,4,3
"9 years","Sri Lanka",235,201,222,179,175,157,154,146,130,150,145,136,131,103,127
"9 years","South Korea",14,18,19,17,29,26,33,31,30,35,48,34,33,42,37
"9 years","Syria",101,120,106,142,173,272,565,921,1105,1130,997,1031,1093,929,987
"9 years","Tajikistan",1,0,0,0,0,1,2,2,1,0,1,0,0,3,2
"9 years","Taiwan",3,0,2,1,0,0,1,0,3,0,0,2,0,4,2
"9 years","Thailand",86,63,75,77,71,73,82,70,72,74,82,76,75,65,81
"9 years","Trucial Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Turkmenistan",0,0,1,1,0,0,0,2,1,0,0,1,1,3,2
"9 years","Uzbekistan",1,3,1,3,5,2,8,9,11,12,8,15,6,9,12
"9 years","West Bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","West bank and Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Vietnam",280,246,253,246,219,210,190,221,189,224,187,192,179,149,150
"9 years","Yemen",4,10,0,4,3,5,5,2,5,1,2,2,2,5,2
"9 years","East Jerusalem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Asia not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Australia",4,2,12,7,8,3,9,9,14,7,8,8,5,9,6
"9 years","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","French territories in the Pacific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","New Zealand",2,0,1,3,1,0,3,2,4,0,2,4,3,3,0
"9 years","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Samoa",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Tonga",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"9 years","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","East Timor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Pacific Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9 years","Stateless",14,13,9,18,12,10,19,16,8,8,10,8,5,5,2
"9 years","Not stated",5,6,5,4,6,6,5,7,4,6,2,3,3,1,1
"10 years","Albania",3,8,5,6,2,3,1,6,7,11,10,13,13,12,22
"10 years","Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Belarus",6,4,4,4,5,4,8,10,5,16,10,9,11,18,10
"10 years","Belgium",1,4,4,6,4,2,8,4,7,8,8,10,9,10,16
"10 years","Bosnia and Herzegovina",249,279,270,288,253,241,252,241,258,253,220,265,238,233,222
"10 years","Bulgaria",10,17,22,27,31,43,47,52,51,77,87,88,99,122,129
"10 years","Cyprus",0,0,0,1,0,1,0,0,0,0,1,1,0,2,2
"10 years","GDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Estonia",4,3,7,11,5,8,7,11,15,18,11,13,18,11,17
"10 years","Finland",17,15,10,6,10,14,9,7,14,13,11,17,12,20,19
"10 years","France",18,22,17,22,16,37,25,29,34,39,56,53,41,41,49
"10 years","Greece",3,1,1,1,4,3,6,8,5,11,6,13,12,10,15
"10 years","Ireland",5,2,3,2,4,1,6,7,4,7,6,2,5,7,3
"10 years","Iceland",119,118,93,115,93,87,90,107,93,107,96,97,81,76,66
"10 years","Italy",11,9,9,12,19,15,25,28,43,38,32,42,32,45,53
"10 years","Yugoslavia",276,227,223,237,170,163,140,126,128,90,97,91,84,88,77
"10 years","Yugoslavia, Federal Republic",63,73,58,46,47,26,35,27,34,30,22,28,18,21,16
"10 years","Kosovo",8,23,18,20,41,38,31,41,36,48,47,71,73,84,84
"10 years","Croatia",7,12,9,2,10,11,9,13,17,17,23,13,15,24,22
"10 years","Latvia",17,24,34,30,46,41,46,58,66,63,57,61,72,66,80
"10 years","Liechtenstein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Lithuania",26,30,45,45,73,66,78,104,110,159,151,167,178,170,213
"10 years","Luxembourg",0,0,0,0,1,1,0,1,0,0,2,2,0,1,1
"10 years","Malta",2,0,0,0,0,0,0,0,1,1,0,1,0,2,0
"10 years","Moldova",0,3,3,6,3,3,5,6,8,5,9,14,12,25,31
"10 years","Monaco",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"10 years","Montenegro",0,2,1,0,8,4,7,6,10,8,4,10,12,12,9
"10 years","Netherlands",81,77,83,81,63,79,67,65,54,78,72,42,61,40,56
"10 years","Northern Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Republic of North Macedonia",80,94,94,80,96,71,80,82,74,90,67,82,72,78,76
"10 years","Norway",38,30,40,40,36,32,37,39,45,47,35,47,52,46,45
"10 years","Poland",192,188,192,241,214,251,269,343,339,402,467,484,526,533,535
"10 years","Portugal",3,8,1,1,11,9,9,9,12,13,15,18,17,22,16
"10 years","Romania",32,44,50,63,84,101,112,142,156,201,206,266,262,363,367
"10 years","Russia",55,52,58,60,57,89,75,78,97,83,111,98,111,126,133
"10 years","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Switzerland",2,8,5,7,3,4,7,8,5,1,1,5,7,4,3
"10 years","Serbia",10,5,12,9,15,24,23,23,26,29,39,29,50,58,45
"10 years","Serbia and Montenegro",27,36,24,26,17,13,12,20,11,16,10,15,16,10,11
"10 years","Slovakia",3,3,4,9,5,5,10,9,9,16,6,9,8,11,20
"10 years","Slovenia",0,1,1,1,2,2,2,3,4,4,3,5,7,14,5
"10 years","Soviet Union",5,8,6,4,1,6,4,2,3,1,9,1,8,3,9
"10 years","Spain",10,8,10,11,12,19,18,20,24,27,26,23,25,48,30
"10 years","United Kingdom",55,62,45,68,73,59,83,58,61,72,76,72,86,69,74
"10 years","Sweden",31,45,38,41,46,44,45,50,56,58,62,68,66,82,82
"10 years","Czech Republic",6,1,6,5,2,9,5,6,10,6,7,8,10,13,11
"10 years","Czechoslovakia",2,1,2,1,4,1,1,4,0,2,1,0,1,0,0
"10 years","Turkey",1067,1164,1010,871,888,739,779,767,714,750,666,655,595,577,544
"10 years","Germany",148,146,154,163,159,137,150,134,147,155,169,168,195,254,273
"10 years","Ukraine",26,26,26,31,44,41,47,52,85,119,140,187,204,816,791
"10 years","Hungary",3,17,12,13,9,26,29,22,26,27,31,25,27,43,47
"10 years","Vatican City State",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Austria",6,2,7,7,3,6,3,5,3,6,7,8,7,8,0
"10 years","Europe not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Algeria",25,19,30,19,24,22,20,20,15,20,21,20,14,18,16
"10 years","Angola",4,2,2,1,0,2,1,0,1,2,2,3,1,2,3
"10 years","Benin",0,1,0,0,2,0,0,2,0,1,0,0,0,1,0
"10 years","Botswana",0,0,0,1,0,0,1,1,0,1,1,1,2,1,0
"10 years","Burkina Faso",0,0,1,2,0,0,1,0,0,0,0,0,0,0,0
"10 years","Burundi",12,19,10,14,11,17,5,18,23,14,15,22,11,17,14
"10 years","Cameroon",6,3,2,6,7,3,6,4,9,13,14,13,22,22,30
"10 years","Central African Republic",0,0,0,1,1,2,2,2,1,0,2,0,1,2,0
"10 years","Comoros",1,1,0,0,0,2,0,0,1,0,0,0,1,0,0
"10 years","Congo, Democratic Republic",16,22,26,37,34,38,67,52,71,58,60,61,64,71,78
"10 years","Congo, Republic",9,23,23,23,18,16,12,11,10,10,7,3,1,3,3
"10 years","Djibouti",1,1,3,0,2,1,1,3,0,0,1,2,1,1,2
"10 years","Egypt",26,25,23,17,22,16,20,24,27,29,23,27,24,25,22
"10 years","Ivory Coast",5,7,1,11,9,11,11,12,7,14,10,11,12,8,15
"10 years","Eritrea",9,10,9,13,14,13,17,32,83,83,115,128,126,149,171
"10 years","Eswantini",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Ethiopia",38,19,26,21,17,12,20,16,27,17,25,22,26,33,37
"10 years","Gabon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Gambia, The",17,15,17,13,16,14,13,8,14,15,11,10,14,3,11
"10 years","Ghana",24,19,27,36,32,24,35,31,25,31,46,32,42,42,39
"10 years","Guinea",2,4,1,4,2,2,5,2,1,2,0,2,0,2,3
"10 years","Guinea-Bissau",1,1,1,0,2,1,1,1,0,3,0,1,5,2,2
"10 years","Cape Verde",0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
"10 years","Kenya",11,15,20,8,9,11,12,13,14,14,9,18,13,18,18
"10 years","Lesotho",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"10 years","Liberia",1,1,3,2,6,1,2,1,3,3,0,4,1,3,2
"10 years","Libya",9,11,6,12,14,8,9,10,7,12,10,17,11,8,14
"10 years","Madagascar",1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
"10 years","Malawi",0,0,0,0,0,2,0,1,3,1,0,2,0,1,0
"10 years","Mali",0,1,0,0,1,0,2,1,0,0,1,1,2,1,2
"10 years","Morocco",220,181,207,181,181,203,178,159,165,162,154,157,150,129,131
"10 years","Mauritania",1,2,0,1,0,0,1,0,0,2,1,0,1,0,2
"10 years","Mauritius",2,0,1,0,1,0,3,0,0,1,0,0,0,1,0
"10 years","Mozambique",2,1,0,2,0,5,0,1,1,2,0,1,2,0,1
"10 years","Namibia",0,1,1,1,0,1,0,0,1,2,1,0,1,1,1
"10 years","Niger",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"10 years","Nigeria",6,9,8,15,20,23,27,27,23,28,33,35,27,32,40
"10 years","Reunion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Rwanda",9,9,6,8,8,10,9,8,12,11,6,7,7,7,13
"10 years","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Senegal",3,2,4,3,3,4,3,4,6,4,2,3,3,3,0
"10 years","Seychelles",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"10 years","Sierra Leone",6,2,4,7,5,4,9,5,8,8,8,9,12,8,3
"10 years","Saint Helena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Somalia",493,525,547,560,495,548,530,512,542,492,447,406,380,347,391
"10 years","Spanish territories in Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Sudan",16,17,16,21,15,19,21,24,21,20,14,29,18,16,20
"10 years","South Africa",1,6,6,3,8,4,3,9,8,11,3,11,21,11,24
"10 years","South Sudan",0,0,0,0,0,0,2,0,0,0,1,1,1,2,2
"10 years","Southwest Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Tanzania",6,12,11,14,11,14,6,9,15,17,8,11,12,6,11
"10 years","Chad",0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"10 years","Togo",2,3,1,1,4,2,2,3,0,3,2,3,2,0,2
"10 years","Tunisia",24,24,27,27,21,22,17,20,18,14,20,17,18,20,14
"10 years","Uganda",15,10,18,10,14,22,15,19,20,24,25,21,24,20,26
"10 years","Zambia",4,3,6,5,6,6,5,5,5,6,6,4,4,5,3
"10 years","Zimbabwe",0,2,2,1,1,2,2,3,4,4,3,2,4,1,4
"10 years","Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Africa not stated",1,1,0,1,0,1,2,0,0,0,0,0,1,1,1
"10 years","Canada",7,6,10,6,7,8,4,10,8,5,7,8,11,9,10
"10 years","USA",24,28,38,29,31,39,30,42,39,40,39,43,42,47,49
"10 years","North America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Antigua and Barbuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Argentina",3,3,2,9,3,9,2,1,9,5,9,7,18,11,18
"10 years","Aruba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Bahamas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Barbados",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"10 years","Belize",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10 years","Bermuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Bolivia",0,0,0,3,1,0,1,3,1,0,2,0,2,4,1
"10 years","Brazil",11,15,17,13,13,12,14,12,16,22,24,26,25,36,40
"10 years","British West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Chile",5,7,11,10,4,12,6,5,6,9,7,8,7,3,11
"10 years","Colombia",4,5,9,7,7,18,15,20,14,10,13,14,14,12,11
"10 years","Costa Rica",0,0,0,0,1,0,0,0,1,1,0,2,1,0,0
"10 years","Cuba",4,2,0,7,2,2,4,2,5,5,1,1,2,4,5
"10 years","Curacao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"10 years","Dominican Republic",1,0,1,0,1,0,0,0,0,2,2,1,4,2,2
"10 years","Ecuador",1,1,2,5,1,4,2,0,1,0,4,2,5,4,3
"10 years","El Salvador",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10 years","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","French Guiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","French West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Guadeloupe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Guatemala",0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
"10 years","Guyana",0,1,0,0,1,0,0,1,0,2,0,1,1,1,0
"10 years","Haiti",1,1,1,0,0,1,0,0,1,2,0,1,2,0,0
"10 years","Honduras",0,1,0,1,2,1,0,1,1,0,3,0,1,2,1
"10 years","Jamaica",3,1,1,0,0,1,1,0,0,0,0,0,0,1,1
"10 years","Martinique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Mexico",2,6,3,3,2,4,5,6,5,7,8,12,11,8,12
"10 years","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Netherlands Antilles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Nicaragua",1,0,1,1,2,1,0,1,2,0,3,2,3,1,3
"10 years","Panama",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"10 years","Paraguay",2,1,1,0,0,0,1,0,1,0,1,0,0,1,0
"10 years","Peru",5,6,4,6,2,5,9,2,5,4,4,10,6,6,14
"10 years","Puerto Rico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Suriname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10 years","Trinidad and Tobago",1,0,1,2,0,3,0,0,0,0,0,2,1,1,0
"10 years","Uruguay",0,2,2,2,1,1,0,0,2,1,1,0,0,1,4
"10 years","Venezuela",4,6,3,4,1,3,1,3,5,6,3,7,4,6,7
"10 years","West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","South and central America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Abu Dhabi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Afghanistan",226,213,205,294,332,303,298,328,327,320,302,332,366,334,346
"10 years","Armenia",6,17,9,12,10,5,4,5,11,13,10,9,15,8,13
"10 years","Azerbaijan",12,12,8,9,5,11,6,10,10,4,6,5,8,4,6
"10 years","Bahrain",0,0,1,3,1,1,1,2,1,1,1,1,1,1,0
"10 years","Bangladesh",6,8,8,11,24,16,13,24,26,23,34,30,36,27,33
"10 years","Bhutan",6,3,14,10,9,12,10,18,18,15,17,6,25,18,14
"10 years","Brunei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Cambodia",10,4,7,2,4,4,6,7,4,7,5,4,4,3,4
"10 years","Dubai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Philippines",57,67,66,69,77,78,71,93,81,90,80,79,81,83,72
"10 years","United Arab Emirates",5,6,7,9,9,10,14,9,14,10,19,12,9,11,10
"10 years","Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Georgia",4,4,5,2,3,4,2,3,5,2,2,4,2,1,2
"10 years","Hong Kong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","India",52,45,54,49,53,81,59,80,102,112,153,184,216,223,277
"10 years","Indochina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Indonesia",10,7,7,15,6,11,11,18,10,6,10,8,19,12,19
"10 years","Iraq",650,650,613,646,680,660,660,568,521,476,484,488,439,432,444
"10 years","Iran",172,191,206,185,198,188,173,166,176,159,145,179,178,204,232
"10 years","Israel",15,14,6,10,8,8,5,5,12,11,11,14,14,15,19
"10 years","Japan",4,6,3,5,3,6,3,8,11,10,9,11,13,12,12
"10 years","Jordan",36,37,39,35,36,48,28,35,35,29,33,24,31,17,25
"10 years","Kazakhstan",1,3,4,1,2,3,1,4,1,3,3,4,5,8,8
"10 years","China",59,79,65,72,66,72,75,89,90,100,96,143,136,189,166
"10 years","Kyrgyzstan",0,0,1,0,0,3,1,3,0,0,2,1,1,1,2
"10 years","Kuwait",49,60,58,49,47,61,49,47,55,45,53,61,43,45,49
"10 years","Laos",0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
"10 years","Lebanon",595,619,624,562,584,581,500,470,386,431,402,402,373,339,318
"10 years","Macao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Malaysia",1,7,3,5,4,3,2,5,4,8,2,2,3,7,8
"10 years","Maldives",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"10 years","Middle East not stated",4,2,8,4,5,3,6,8,1,2,7,5,4,6,4
"10 years","Mongolia",1,1,0,2,2,1,0,0,0,1,0,0,0,0,0
"10 years","Myanmar",21,29,25,27,34,39,41,54,38,58,63,66,82,63,69
"10 years","Nepal",6,3,5,3,14,14,14,24,27,22,27,38,49,71,107
"10 years","North Korea",3,0,3,2,1,3,2,1,4,0,1,2,1,1,0
"10 years","North Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Pakistan",346,313,324,330,280,277,294,274,272,311,293,316,287,286,322
"10 years","Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"10 years","Qatar",4,4,4,1,5,3,4,3,3,4,5,3,0,3,1
"10 years","Saudi Arabia",5,6,5,5,7,3,7,1,10,8,10,11,18,9,19
"10 years","Sikkim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Singapore",3,0,2,1,2,1,1,2,1,4,7,4,2,5,3
"10 years","Sri Lanka",230,235,200,220,180,173,159,153,146,131,149,145,137,135,107
"10 years","South Korea",9,15,17,18,21,30,26,31,31,31,34,49,34,35,42
"10 years","Syria",115,108,128,126,185,264,555,827,972,1111,1116,995,1002,1073,910
"10 years","Tajikistan",0,1,0,0,0,0,1,2,2,2,0,1,0,0,3
"10 years","Taiwan",0,3,0,2,2,0,0,1,1,4,0,0,2,0,4
"10 years","Thailand",73,101,69,85,87,79,73,85,67,80,79,86,80,76,68
"10 years","Trucial Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Turkmenistan",0,0,0,1,1,0,0,0,2,1,0,0,1,1,3
"10 years","Uzbekistan",0,1,3,1,3,4,2,7,9,11,12,10,12,7,10
"10 years","West Bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","West bank and Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Vietnam",285,282,245,255,247,220,212,189,224,197,224,186,191,187,151
"10 years","Yemen",1,4,10,0,4,3,5,5,2,5,2,2,2,3,5
"10 years","East Jerusalem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Asia not stated",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10 years","Australia",7,3,2,7,10,8,4,11,8,12,7,6,8,6,10
"10 years","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","French territories in the Pacific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","New Zealand",1,2,0,0,2,1,0,2,2,4,0,1,4,3,3
"10 years","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10 years","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Samoa",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10 years","Tonga",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
"10 years","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","East Timor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Pacific Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 years","Stateless",5,13,15,8,18,10,14,16,14,5,7,7,6,2,6
"10 years","Not stated",10,5,7,5,4,5,5,4,6,3,6,2,3,2,1
"11 years","Albania",2,2,8,5,5,1,3,1,7,9,13,10,14,13,14
"11 years","Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11 years","Belarus",4,7,4,4,4,5,4,8,10,6,17,10,9,13,17
"11 years","Belgium",2,2,4,4,6,5,2,9,3,7,9,7,11,8,9
"11 years","Bosnia and Herzegovina",278,249,280,268,288,254,241,252,241,259,252,220,267,238,233
"11 years","Bulgaria",12,18,20,28,31,38,50,50,60,61,82,93,97,106,133
"11 years","Cyprus",0,0,0,0,1,0,1,0,0,0,0,1,0,0,2
"11 years","GDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11 years","Estonia",4,3,3,7,11,6,9,7,11,17,20,11,12,21,11
"11 years","Finland",7,15,12,11,5,10,12,9,6,15,18,11,18,13,20
"11 years","France",21,15,19,19,21,17,39,27,34,37,42,43,50,40,48
"11 years","Greece",3,2,1,3,1,5,4,7,8,4,11,7,13,11,11
"11 years","Ireland",5,5,1,3,3,4,1,5,5,4,6,3,1,7,8
"11 years","Iceland",102,121,105,85,107,89,90,90,107,95,108,91,97,78,82
"11 years","Italy",13,11,8,9,13,18,18,27,28,40,38,30,46,33,45
"11 years","Yugoslavia",226,269,225,219,219,166,161,139,122,125,91,96,88,84,82
"11 years","Yugoslavia, Federal Republic",47,63,71,54,43,44,25,35,27,31,30,22,27,17,21
"11 years","Kosovo",9,14,29,24,34,47,37,31,45,40,49,47,72,74,84
"11 years","Croatia",7,7,12,9,4,11,14,10,13,20,20,25,13,16,25
"11 years","Latvia",19,20,25,35,32,50,46,49,60,69,66,59,63,74,72
"11 years","Liechtenstein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11 years","Lithuania",23,31,33,53,55,80,71,84,111,114,158,152,169,182,173
"11 years","Luxembourg",0,0,0,0,0,1,1,0,1,1,0,2,2,0,1
"11 years","Malta",0,2,0,0,0,1,0,0,1,1,1,0,1,0,2
"11 years","Moldova",1,0,4,3,6,3,3,5,6,8,5,9,17,15,27
"11 years","Monaco",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"11 years","Montenegro",2,0,2,1,4,8,4,7,6,10,8,5,10,12,12
"11 years","Netherlands",71,80,74,80,84,62,77,72,68,55,80,69,41,69,38
"11 years","Northern Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11 years","Republic of North Macedonia",70,83,96,95,85,99,73,84,86,71,91,67,86,77,82
"11 years","Norway",44,32,28,38,40,36,31,38,39,45,53,36,46,49,47
"11 years","Poland",160,209,210,209,251,234,265,287,344,344,403,464,509,543,550
"11 years","Portugal",5,4,8,1,2,12,10,8,8,12,13,16,20,16,27
"11 years","Romania",36,37,53,65,73,92,109,130,157,165,212,225,289,288,367
"11 years","Russia",52,53,54,60,68,62,91,76,79,95,80,112,104,134,132
"11 years","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11 years","Switzerland",5,2,9,5,7,4,4,6,8,6,1,1,5,7,4
"11 years","Serbia",9,11,7,13,13,21,28,24,24,30,29,42,33,51,61
"11 years","Serbia and Montenegro",35,26,36,23,21,16,13,12,19,11,16,9,15,16,10
"11 years","Slovakia",6,3,3,4,9,5,5,9,8,9,14,7,8,9,12
"11 years","Slovenia",4,0,1,1,1,2,3,3,2,4,3,2,5,7,14
